schedule_id,img_path,pcd_path,txt_path,dz_mm,max_width_mm,top_length_mm,point_idx,u,v
202511230505537783,/workspace/sequences_sample/20251123/202511230505537783/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537783/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537783/results/20251123_051851.txt,1330,2208,492,1,833,434
202511230505537783,/workspace/sequences_sample/20251123/202511230505537783/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537783/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537783/results/20251123_051851.txt,1330,2208,492,2,835,708
202511230505537783,/workspace/sequences_sample/20251123/202511230505537783/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537783/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537783/results/20251123_051851.txt,1330,2208,492,3,1102,439
202511230505537783,/workspace/sequences_sample/20251123/202511230505537783/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537783/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537783/results/20251123_051851.txt,1330,2208,492,4,1096,721
202511230505537784,/workspace/sequences_sample/20251123/202511230505537784/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537784/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537784/results/20251123_052126.txt,1296,2757,793,1,820,394
202511230505537784,/workspace/sequences_sample/20251123/202511230505537784/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537784/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537784/results/20251123_052126.txt,1296,2757,793,2,836,751
202511230505537784,/workspace/sequences_sample/20251123/202511230505537784/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537784/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537784/results/20251123_052126.txt,1296,2757,793,3,1112,420
202511230505537784,/workspace/sequences_sample/20251123/202511230505537784/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537784/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537784/results/20251123_052126.txt,1296,2757,793,4,1116,754
202511230505537785,/workspace/sequences_sample/20251123/202511230505537785/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537785/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537785/results/20251123_052507.txt,1274,3316,766,1,843,377
202511230505537785,/workspace/sequences_sample/20251123/202511230505537785/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537785/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537785/results/20251123_052507.txt,1274,3316,766,2,817,803
202511230505537785,/workspace/sequences_sample/20251123/202511230505537785/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537785/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537785/results/20251123_052507.txt,1274,3316,766,3,1118,382
202511230505537785,/workspace/sequences_sample/20251123/202511230505537785/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537785/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537785/results/20251123_052507.txt,1274,3316,766,4,1118,810
202511230505537786,/workspace/sequences_sample/20251123/202511230505537786/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537786/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537786/results/20251123_052850.txt,1253,3344,954,1,842,367
202511230505537786,/workspace/sequences_sample/20251123/202511230505537786/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537786/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537786/results/20251123_052850.txt,1253,3344,954,2,836,798
202511230505537786,/workspace/sequences_sample/20251123/202511230505537786/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537786/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537786/results/20251123_052850.txt,1253,3344,954,3,1152,390
202511230505537786,/workspace/sequences_sample/20251123/202511230505537786/image/0000.jpg,/workspace/sequences_sample/20251123/202511230505537786/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230505537786/results/20251123_052850.txt,1253,3344,954,4,1149,790
202511230533537960,/workspace/sequences_sample/20251123/202511230533537960/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537960/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537960/results/20251123_053448.txt,1229,3108,529,1,825,381
202511230533537960,/workspace/sequences_sample/20251123/202511230533537960/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537960/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537960/results/20251123_053448.txt,1229,3108,529,2,824,790
202511230533537960,/workspace/sequences_sample/20251123/202511230533537960/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537960/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537960/results/20251123_053448.txt,1229,3108,529,3,1092,388
202511230533537960,/workspace/sequences_sample/20251123/202511230533537960/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537960/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537960/results/20251123_053448.txt,1229,3108,529,4,1081,786
202511230533537961,/workspace/sequences_sample/20251123/202511230533537961/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537961/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537961/results/20251123_053735.txt,1216,3147,1021,1,831,372
202511230533537961,/workspace/sequences_sample/20251123/202511230533537961/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537961/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537961/results/20251123_053735.txt,1216,3147,1021,2,835,769
202511230533537961,/workspace/sequences_sample/20251123/202511230533537961/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537961/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537961/results/20251123_053735.txt,1216,3147,1021,3,1155,386
202511230533537961,/workspace/sequences_sample/20251123/202511230533537961/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537961/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537961/results/20251123_053735.txt,1216,3147,1021,4,1156,770
202511230533537962,/workspace/sequences_sample/20251123/202511230533537962/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537962/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537962/results/20251123_054121.txt,1188,3187,1151,1,835,377
202511230533537962,/workspace/sequences_sample/20251123/202511230533537962/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537962/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537962/results/20251123_054121.txt,1188,3187,1151,2,824,809
202511230533537962,/workspace/sequences_sample/20251123/202511230533537962/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537962/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537962/results/20251123_054121.txt,1188,3187,1151,3,1167,439
202511230533537962,/workspace/sequences_sample/20251123/202511230533537962/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537962/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537962/results/20251123_054121.txt,1188,3187,1151,4,1171,767
202511230533537963,/workspace/sequences_sample/20251123/202511230533537963/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537963/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537963/results/20251123_054518.txt,1148,2331,855,1,824,436
202511230533537963,/workspace/sequences_sample/20251123/202511230533537963/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537963/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537963/results/20251123_054518.txt,1148,2331,855,2,837,739
202511230533537963,/workspace/sequences_sample/20251123/202511230533537963/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537963/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537963/results/20251123_054518.txt,1148,2331,855,3,1132,441
202511230533537963,/workspace/sequences_sample/20251123/202511230533537963/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537963/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537963/results/20251123_054518.txt,1148,2331,855,4,1141,737
202511230533537964,/workspace/sequences_sample/20251123/202511230533537964/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537964/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537964/results/20251123_054756.txt,1127,3304,954,1,828,383
202511230533537964,/workspace/sequences_sample/20251123/202511230533537964/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537964/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537964/results/20251123_054756.txt,1127,3304,954,2,826,777
202511230533537964,/workspace/sequences_sample/20251123/202511230533537964/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537964/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537964/results/20251123_054756.txt,1127,3304,954,3,1141,390
202511230533537964,/workspace/sequences_sample/20251123/202511230533537964/image/0000.jpg,/workspace/sequences_sample/20251123/202511230533537964/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230533537964/results/20251123_054756.txt,1127,3304,954,4,1140,786
202511230553538105,/workspace/sequences_sample/20251123/202511230553538105/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538105/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538105/results/20251123_055501.txt,1096,3183,954,1,831,381
202511230553538105,/workspace/sequences_sample/20251123/202511230553538105/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538105/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538105/results/20251123_055501.txt,1096,3183,954,2,830,775
202511230553538105,/workspace/sequences_sample/20251123/202511230553538105/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538105/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538105/results/20251123_055501.txt,1096,3183,954,3,1138,391
202511230553538105,/workspace/sequences_sample/20251123/202511230553538105/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538105/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538105/results/20251123_055501.txt,1096,3183,954,4,1147,765
202511230553538106,/workspace/sequences_sample/20251123/202511230553538106/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538106/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538106/results/20251123_055859.txt,1045,3304,954,1,839,425
202511230553538106,/workspace/sequences_sample/20251123/202511230553538106/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538106/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538106/results/20251123_055859.txt,1045,3304,954,2,815,817
202511230553538106,/workspace/sequences_sample/20251123/202511230553538106/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538106/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538106/results/20251123_055859.txt,1045,3304,954,3,1100,758
202511230553538106,/workspace/sequences_sample/20251123/202511230553538106/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538106/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538106/results/20251123_055859.txt,1045,3304,954,4,1160,448
202511230553538107,/workspace/sequences_sample/20251123/202511230553538107/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538107/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538107/results/20251123_060244.txt,1014,2598,1242,1,844,422
202511230553538107,/workspace/sequences_sample/20251123/202511230553538107/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538107/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538107/results/20251123_060244.txt,1014,2598,1242,2,837,757
202511230553538107,/workspace/sequences_sample/20251123/202511230553538107/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538107/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538107/results/20251123_060244.txt,1014,2598,1242,3,1163,435
202511230553538107,/workspace/sequences_sample/20251123/202511230553538107/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538107/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538107/results/20251123_060244.txt,1014,2598,1242,4,1180,750
202511230553538108,/workspace/sequences_sample/20251123/202511230553538108/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538108/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538108/results/20251123_060639.txt,989,3312,971,1,838,381
202511230553538108,/workspace/sequences_sample/20251123/202511230553538108/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538108/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538108/results/20251123_060639.txt,989,3312,971,2,836,775
202511230553538108,/workspace/sequences_sample/20251123/202511230553538108/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538108/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538108/results/20251123_060639.txt,989,3312,971,3,1136,395
202511230553538108,/workspace/sequences_sample/20251123/202511230553538108/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538108/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538108/results/20251123_060639.txt,989,3312,971,4,1141,784
202511230553538109,/workspace/sequences_sample/20251123/202511230553538109/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538109/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538109/results/20251123_060914.txt,972,2498,40,1,828,424
202511230553538109,/workspace/sequences_sample/20251123/202511230553538109/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538109/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538109/results/20251123_060914.txt,972,2498,40,2,828,730
202511230553538110,/workspace/sequences_sample/20251123/202511230553538110/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538110/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538110/results/20251123_061258.txt,963,2705,954,1,831,432
202511230553538110,/workspace/sequences_sample/20251123/202511230553538110/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538110/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538110/results/20251123_061258.txt,963,2705,954,2,833,741
202511230553538110,/workspace/sequences_sample/20251123/202511230553538110/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538110/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538110/results/20251123_061258.txt,963,2705,954,3,1123,430
202511230553538110,/workspace/sequences_sample/20251123/202511230553538110/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538110/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538110/results/20251123_061258.txt,963,2705,954,4,1142,760
202511230553538111,/workspace/sequences_sample/20251123/202511230553538111/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538111/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538111/results/20251123_061533.txt,942,3301,661,1,823,386
202511230553538111,/workspace/sequences_sample/20251123/202511230553538111/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538111/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538111/results/20251123_061533.txt,942,3301,661,2,820,787
202511230553538111,/workspace/sequences_sample/20251123/202511230553538111/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538111/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538111/results/20251123_061533.txt,942,3301,661,3,1106,385
202511230553538111,/workspace/sequences_sample/20251123/202511230553538111/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538111/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538111/results/20251123_061533.txt,942,3301,661,4,1100,790
202511230553538112,/workspace/sequences_sample/20251123/202511230553538112/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538112/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538112/results/20251123_061917.txt,929,3344,954,1,833,372
202511230553538112,/workspace/sequences_sample/20251123/202511230553538112/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538112/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538112/results/20251123_061917.txt,929,3344,954,2,836,813
202511230553538112,/workspace/sequences_sample/20251123/202511230553538112/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538112/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538112/results/20251123_061917.txt,929,3344,954,3,1157,389
202511230553538112,/workspace/sequences_sample/20251123/202511230553538112/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538112/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538112/results/20251123_061917.txt,929,3344,954,4,1160,793
202511230553538113,/workspace/sequences_sample/20251123/202511230553538113/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538113/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538113/results/20251123_062310.txt,909,3152,737,1,828,384
202511230553538113,/workspace/sequences_sample/20251123/202511230553538113/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538113/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538113/results/20251123_062310.txt,909,3152,737,2,826,781
202511230553538113,/workspace/sequences_sample/20251123/202511230553538113/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538113/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538113/results/20251123_062310.txt,909,3152,737,3,1106,393
202511230553538113,/workspace/sequences_sample/20251123/202511230553538113/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538113/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538113/results/20251123_062310.txt,909,3152,737,4,1117,786
202511230553538114,/workspace/sequences_sample/20251123/202511230553538114/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538114/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538114/results/20251123_062659.txt,893,3127,1215,1,834,385
202511230553538114,/workspace/sequences_sample/20251123/202511230553538114/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538114/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538114/results/20251123_062659.txt,893,3127,1215,2,833,792
202511230553538114,/workspace/sequences_sample/20251123/202511230553538114/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538114/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538114/results/20251123_062659.txt,893,3127,1215,3,1181,392
202511230553538114,/workspace/sequences_sample/20251123/202511230553538114/image/0000.jpg,/workspace/sequences_sample/20251123/202511230553538114/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230553538114/results/20251123_062659.txt,893,3127,1215,4,1175,789
202511230635538379,/workspace/sequences_sample/20251123/202511230635538379/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538379/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538379/results/20251123_063706.txt,859,3157,534,1,818,390
202511230635538379,/workspace/sequences_sample/20251123/202511230635538379/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538379/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538379/results/20251123_063706.txt,859,3157,534,2,821,790
202511230635538379,/workspace/sequences_sample/20251123/202511230635538379/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538379/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538379/results/20251123_063706.txt,859,3157,534,3,1077,395
202511230635538379,/workspace/sequences_sample/20251123/202511230635538379/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538379/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538379/results/20251123_063706.txt,859,3157,534,4,1077,800
202511230635538380,/workspace/sequences_sample/20251123/202511230635538380/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538380/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538380/results/20251123_064054.txt,847,3099,1225,1,841,395
202511230635538380,/workspace/sequences_sample/20251123/202511230635538380/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538380/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538380/results/20251123_064054.txt,847,3099,1225,2,847,770
202511230635538380,/workspace/sequences_sample/20251123/202511230635538380/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538380/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538380/results/20251123_064054.txt,847,3099,1225,3,1158,398
202511230635538380,/workspace/sequences_sample/20251123/202511230635538380/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538380/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538380/results/20251123_064054.txt,847,3099,1225,4,1164,774
202511230635538381,/workspace/sequences_sample/20251123/202511230635538381/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538381/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538381/results/20251123_064439.txt,820,2811,576,1,834,414
202511230635538381,/workspace/sequences_sample/20251123/202511230635538381/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538381/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538381/results/20251123_064439.txt,820,2811,576,2,808,760
202511230635538381,/workspace/sequences_sample/20251123/202511230635538381/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538381/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538381/results/20251123_064439.txt,820,2811,576,3,1087,432
202511230635538381,/workspace/sequences_sample/20251123/202511230635538381/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538381/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538381/results/20251123_064439.txt,820,2811,576,4,1083,769
202511230635538382,/workspace/sequences_sample/20251123/202511230635538382/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538382/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538382/results/20251123_064841.txt,807,3152,1018,1,837,400
202511230635538382,/workspace/sequences_sample/20251123/202511230635538382/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538382/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538382/results/20251123_064841.txt,807,3152,1018,2,831,770
202511230635538382,/workspace/sequences_sample/20251123/202511230635538382/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538382/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538382/results/20251123_064841.txt,807,3152,1018,3,1112,408
202511230635538382,/workspace/sequences_sample/20251123/202511230635538382/image/0000.jpg,/workspace/sequences_sample/20251123/202511230635538382/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230635538382/results/20251123_064841.txt,807,3152,1018,4,1170,771
202511230643538429,/workspace/sequences_sample/20251123/202511230643538429/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538429/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538429/results/20251123_065201.txt,879,3975,495,1,815,342
202511230643538429,/workspace/sequences_sample/20251123/202511230643538429/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538429/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538429/results/20251123_065201.txt,879,3975,495,2,773,860
202511230643538429,/workspace/sequences_sample/20251123/202511230643538429/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538429/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538429/results/20251123_065201.txt,879,3975,495,3,1103,395
202511230643538429,/workspace/sequences_sample/20251123/202511230643538429/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538429/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538429/results/20251123_065201.txt,879,3975,495,4,1093,827
202511230643538430,/workspace/sequences_sample/20251123/202511230643538430/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538430/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538430/results/20251123_065523.txt,833,3975,1225,1,825,335
202511230643538430,/workspace/sequences_sample/20251123/202511230643538430/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538430/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538430/results/20251123_065523.txt,833,3975,1225,2,821,836
202511230643538430,/workspace/sequences_sample/20251123/202511230643538430/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538430/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538430/results/20251123_065523.txt,833,3975,1225,3,1168,344
202511230643538430,/workspace/sequences_sample/20251123/202511230643538430/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538430/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538430/results/20251123_065523.txt,833,3975,1225,4,1187,814
202511230643538431,/workspace/sequences_sample/20251123/202511230643538431/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538431/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538431/results/20251123_065855.txt,811,3575,145,1,824,345
202511230643538431,/workspace/sequences_sample/20251123/202511230643538431/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538431/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538431/results/20251123_065855.txt,811,3575,145,2,840,803
202511230643538431,/workspace/sequences_sample/20251123/202511230643538431/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538431/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538431/results/20251123_065855.txt,811,3575,145,3,1028,367
202511230643538431,/workspace/sequences_sample/20251123/202511230643538431/image/0000.jpg,/workspace/sequences_sample/20251123/202511230643538431/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230643538431/results/20251123_065855.txt,811,3575,145,4,1015,804
202511230657538542,/workspace/sequences_sample/20251123/202511230657538542/image/0000.jpg,/workspace/sequences_sample/20251123/202511230657538542/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230657538542/results/20251123_070543.txt,2365,2771,330,1,814,399
202511230657538542,/workspace/sequences_sample/20251123/202511230657538542/image/0000.jpg,/workspace/sequences_sample/20251123/202511230657538542/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230657538542/results/20251123_070543.txt,2365,2771,330,2,819,789
202511230657538542,/workspace/sequences_sample/20251123/202511230657538542/image/0000.jpg,/workspace/sequences_sample/20251123/202511230657538542/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230657538542/results/20251123_070543.txt,2365,2771,330,3,1094,410
202511230657538542,/workspace/sequences_sample/20251123/202511230657538542/image/0000.jpg,/workspace/sequences_sample/20251123/202511230657538542/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230657538542/results/20251123_070543.txt,2365,2771,330,4,1091,783
202511230706538657,/workspace/sequences_sample/20251123/202511230706538657/image/0000.jpg,/workspace/sequences_sample/20251123/202511230706538657/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230706538657/results/20251123_070936.txt,2360,2771,330,1,812,401
202511230706538657,/workspace/sequences_sample/20251123/202511230706538657/image/0000.jpg,/workspace/sequences_sample/20251123/202511230706538657/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230706538657/results/20251123_070936.txt,2360,2771,330,2,802,790
202511230706538657,/workspace/sequences_sample/20251123/202511230706538657/image/0000.jpg,/workspace/sequences_sample/20251123/202511230706538657/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230706538657/results/20251123_070936.txt,2360,2771,330,3,1094,409
202511230706538657,/workspace/sequences_sample/20251123/202511230706538657/image/0000.jpg,/workspace/sequences_sample/20251123/202511230706538657/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230706538657/results/20251123_070936.txt,2360,2771,330,4,1096,800
202511230717538773,/workspace/sequences_sample/20251123/202511230717538773/image/0000.jpg,/workspace/sequences_sample/20251123/202511230717538773/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230717538773/results/20251123_072001.txt,2385,2989,81,1,813,358
202511230717538773,/workspace/sequences_sample/20251123/202511230717538773/image/0000.jpg,/workspace/sequences_sample/20251123/202511230717538773/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230717538773/results/20251123_072001.txt,2385,2989,81,2,819,796
202511230717538773,/workspace/sequences_sample/20251123/202511230717538773/image/0000.jpg,/workspace/sequences_sample/20251123/202511230717538773/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230717538773/results/20251123_072001.txt,2385,2989,81,3,1031,341
202511230717538773,/workspace/sequences_sample/20251123/202511230717538773/image/0000.jpg,/workspace/sequences_sample/20251123/202511230717538773/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230717538773/results/20251123_072001.txt,2385,2989,81,4,1034,818
